,driverId,raceId,temp,Track Length (km),Turns,Direction,Circuit Type,grid,circuit_lap_count,avg_lap_time_last5,avg_position_last5,avg_stop_last5,avg_fastestRank_last5,avg_fastestLap_last5,stop
5092,842,1127,18.2,4.909,19,Anti clockwise,Race,15.0,63,104591.74162328898,14.4,2.4,11.4,48.0,2
5108,842,1128,17.9,3.337,19,Clockwise,Street,10.0,78,101509.61570163,14.0,2.2,13.0,41.0,1
5128,842,1129,16.6,4.361,13,Clockwise,Street,15.0,70,106929.75801195126,13.4,2.0,11.0,38.5,2
5147,842,1130,21.3,4.657,14,Clockwise,Race,7.0,66,98542.34350645676,12.0,1.8,10.0,44.0,2
5167,842,1131,23.1,4.318,10,Clockwise,Race,13.0,71,92928.10270559097,11.2,1.6,11.6,46.75,2
5206,842,1133,24.6,4.381,14,Clockwise,Race,0.0,70,88083.37495664111,10.8,1.8,10.0,44.0,1
5226,842,1134,15.8,7.004,19,Clockwise,Race,12.0,44,88718.75120297543,11.6,1.6,9.6,49.25,2
5245,842,1135,17.2,4.259,14,Clockwise,Race,9.0,72,88333.46224193648,12.2,1.8,11.8,45.4,1
5265,842,1136,12.4,5.793,11,Clockwise,Race,14.0,53,85474.48043107128,12.2,1.6,11.8,42.2,2
5283,842,1137,22.4,6.003,20,Anti clockwise,Street,18.0,51,86529.35117699203,13.4,1.6,12.2,42.2,1
5304,842,1138,30.2,4.94,19,Anti clockwise,Street,18.0,62,94428.06158848056,13.8,1.4,13.4,42.6,1
5322,842,1139,22.5,5.513,20,Anti clockwise,Race,6.0,56,97137.37455420336,13.2,1.4,12.2,45.6,1
5341,842,1140,15.4,4.304,17,Clockwise,Race,8.0,71,95737.21124251504,13.0,1.2,12.2,50.6,1
5357,842,1141,20.0,4.309,15,Anti clockwise,Race,13.0,69,97728.87591052309,13.2,1.2,13.0,53.2,1
5377,842,1142,14.6,6.201,17,Anti clockwise,Street,3.0,50,102560.8784188843,10.8,1.0,11.0,56.2,1
5396,842,1143,20.8,5.419,16,Clockwise,Race,11.0,57,100719.74979143332,12.4,1.0,12.0,49.4,3
5413,842,1144,25.3,5.281,16,Anti clockwise,Race,5.0,58,99917.07478424322,10.0,1.4,11.8,51.4,1
5430,842,1145,13.4,5.278,14,Clockwise,Street,9.0,57,97378.0495379378,9.0,1.4,12.8,46.4,5
5467,842,1147,12.4,5.807,18,Clockwise,Race,11.0,53,99197.54720983494,12.6,2.2,11.8,41.6,1
5487,842,1148,26.7,5.412,15,Clockwise,Race,4.0,57,97531.38519725631,11.2,2.2,13.2,38.8,2
5525,842,1150,24.9,5.412,19,Anti clockwise,Street,20.0,57,98560.62028497561,11.6,2.0,10.6,44.0,1
5543,842,1151,17.4,4.909,19,Anti clockwise,Race,10.0,63,99427.18707263442,12.8,2.0,11.8,39.8,2
5563,842,1152,17.8,3.337,19,Clockwise,Street,17.0,78,95376.87980446398,13.2,1.4,11.4,45.4,1
5582,842,1153,23.3,4.657,14,Clockwise,Race,8.0,66,94443.4905187497,13.2,1.4,13.4,38.0,3
5602,842,1154,16.4,4.361,13,Clockwise,Street,20.0,70,92572.00344041924,12.2,1.8,12.8,40.2,4
5620,842,1155,23.3,4.318,10,Clockwise,Race,10.0,70,88309.16148771138,13.8,2.2,13.6,45.0,2
5639,842,1156,16.4,5.891,18,Clockwise,Race,8.0,52,83953.32258610954,13.8,2.4,13.8,47.2,2
5656,842,1157,15.5,7.004,19,Clockwise,Race,13.0,44,89090.19071797768,12.4,2.4,12.6,45.2,1
5676,842,1158,20.3,4.381,14,Clockwise,Race,16.0,70,93916.43032836728,10.4,2.4,12.0,52.4,1
5695,842,1159,19.1,4.259,14,Clockwise,Race,14.0,72,93678.7147815952,12.6,2.0,13.8,49.0,1
5714,842,1160,13.6,5.793,11,Clockwise,Race,20.0,53,94158.74883956622,13.0,1.4,15.4,48.2,1
5734,842,1161,17.5,6.003,20,Anti clockwise,Street,18.0,51,96452.07559541907,13.6,1.2,15.2,49.4,1
5753,842,1162,29.0,4.94,19,Anti clockwise,Street,19.0,62,96217.81374926523,16.0,1.0,17.2,47.2,2
5772,842,1163,23.5,5.513,20,Anti clockwise,Race,14.0,56,92503.8209772831,17.8,1.2,14.2,49.4,1
5791,842,1164,19.0,4.304,17,Clockwise,Race,18.0,71,96318.27046344911,17.8,1.2,14.4,46.2,1
5811,842,1165,16.4,4.309,15,Anti clockwise,Race,9.0,71,96758.25570154436,17.4,1.2,14.2,43.0,2
5828,842,1166,14.2,6.201,17,Anti clockwise,Street,10.0,50,95501.75613491381,16.2,1.4,14.6,41.0,1
5867,842,1168,24.5,5.281,16,Anti clockwise,Race,19.0,58,91154.33415364916,14.6,1.4,14.0,42.4,2
2707,843,985,22.2,5.513,20,Anti clockwise,Race,19.0,56,88277.84496478873,13.5,1.5,17.0,39.75,2
2742,843,987,20.6,4.309,15,Anti clockwise,Race,18.0,71,92887.28652323029,13.0,1.75,14.25,44.0,4
2762,843,988,24.2,5.281,16,Anti clockwise,Race,20.0,55,93885.42780844154,14.75,2.25,13.75,40.5,1
2778,843,989,15.8,5.278,14,Clockwise,Street,16.0,58,95621.89780844154,15.25,2.25,14.25,43.0,2
2796,843,990,26.4,5.412,15,Clockwise,Race,11.0,57,96594.73067185008,15.0,2.25,13.75,46.25,2
2816,843,991,15.4,5.451,16,Clockwise,Race,15.0,56,97102.55953748006,15.4,2.2,12.6,45.4,2
2834,843,992,15.3,6.003,20,Anti clockwise,Street,19.0,51,97376.5024251806,16.8,2.2,15.0,46.0,3
2849,843,993,15.8,4.657,14,Clockwise,Race,20.0,66,105352.01762125904,15.4,2.0,15.2,50.4,2
2869,843,994,22.7,3.337,19,Clockwise,Street,15.0,78,102090.81762125903,14.8,2.2,13.6,52.6,1
2923,843,999,20.2,4.574,17,Clockwise,Race,17.0,67,99085.78418767508,15.6,2.0,14.2,44.2,2
2942,843,1000,26.6,4.381,14,Clockwise,Race,8.0,70,95927.79127722731,14.2,2.0,14.4,49.0,1
2958,843,1001,11.5,7.004,19,Clockwise,Race,11.0,44,92123.84686120003,12.4,1.8,12.6,51.4,2
2994,843,1003,28.8,4.94,19,Anti clockwise,Street,17.0,61,91144.24038605184,13.2,1.6,11.6,47.8,2
3014,843,1005,20.3,5.807,18,Clockwise,Race,6.0,53,95788.2470527185,14.2,1.6,11.4,42.8,1
3032,843,1006,17.7,5.513,20,Anti clockwise,Race,20.0,56,100171.57738238883,13.0,1.6,11.4,45.8,1
3051,843,1007,15.8,4.304,17,Clockwise,Race,14.0,71,104193.68620192751,12.8,1.4,10.8,39.0,2
3070,843,1008,22.3,4.309,15,Anti clockwise,Race,16.0,71,104445.84852076808,13.4,1.6,11.2,31.8,1
3087,843,1009,27.1,5.281,16,Anti clockwise,Race,16.0,55,96055.74765698069,12.8,1.4,11.8,35.8,1
2779,844,989,15.8,5.278,14,Clockwise,Street,18.0,58,91804.05123789253,11.75,1.25,12.5,35.25,2
2797,844,990,26.4,5.412,15,Clockwise,Race,19.0,57,89902.82046866178,11.75,1.5,12.25,41.75,2
2817,844,991,15.4,5.451,16,Clockwise,Race,19.0,56,88840.88093944099,12.5,1.75,14.25,42.5,1
2835,844,992,15.3,6.003,20,Anti clockwise,Street,13.0,51,93153.88035714286,13.75,1.5,15.75,41.75,2
2850,844,993,15.8,4.657,14,Clockwise,Race,14.0,66,104822.5243347339,12.5,1.75,14.75,36.25,1
2870,844,994,22.7,3.337,19,Clockwise,Street,14.0,78,101783.49759278711,12.0,1.6,14.6,39.2,1
2888,844,995,12.8,4.361,13,Clockwise,Street,13.0,68,98925.84616421568,13.0,1.4,15.6,31.4,1
2905,844,997,17.0,4.318,10,Clockwise,Race,18.0,71,95057.33672924768,12.6,1.2,14.8,37.4,1
2924,844,999,20.2,4.574,17,Clockwise,Race,9.0,67,88476.69458639053,10.6,1.2,13.8,46.4,3
2976,844,1002,11.1,5.793,11,Clockwise,Race,15.0,53,80972.04503202332,12.4,1.4,14.4,53.0,1
2995,844,1003,28.8,4.94,19,Anti clockwise,Street,13.0,61,80839.82844548486,12.6,1.4,13.2,53.2,1
3015,844,1005,20.3,5.807,18,Clockwise,Race,10.0,53,87265.43987405629,10.8,1.4,11.4,61.2,2
3033,844,1006,17.7,5.513,20,Anti clockwise,Race,9.0,56,91909.96791804687,12.4,1.6,12.0,55.6,1
3052,844,1007,15.8,4.304,17,Clockwise,Race,9.0,71,98951.94404707912,13.6,1.6,12.4,44.4,1
3071,844,1008,22.3,4.309,15,Anti clockwise,Race,7.0,71,99230.07817092628,12.0,1.2,10.8,45.0,1
3088,844,1009,27.1,5.281,16,Anti clockwise,Race,8.0,55,96291.08423809856,11.2,1.2,10.8,48.6,1
3105,844,1010,20.1,5.278,14,Clockwise,Street,5.0,58,96010.30969264402,10.8,1.2,10.6,48.0,1
3125,844,1011,25.2,5.412,15,Clockwise,Race,1.0,57,93274.17593583821,8.2,1.0,8.8,52.2,2
3145,844,1012,14.8,5.451,16,Clockwise,Race,4.0,56,91916.56506996384,5.8,1.2,5.8,57.4,2
3164,844,1013,15.0,6.003,20,Anti clockwise,Street,8.0,51,94546.84674698248,5.4,1.4,5.2,53.0,2
3184,844,1014,17.2,4.657,14,Clockwise,Race,5.0,66,101582.96737664279,5.0,1.6,3.8,49.0,2
3204,844,1015,17.6,3.337,19,Clockwise,Street,15.0,78,96972.05464937005,4.6,1.8,2.8,49.6,2
3224,844,1016,20.4,4.361,13,Clockwise,Street,3.0,70,97220.88051143903,7.6,2.0,6.0,39.2,1
3243,844,1018,23.3,4.318,10,Clockwise,Race,1.0,71,92625.97524828112,7.6,1.8,6.2,44.2,1
3262,844,1019,15.2,5.891,18,Clockwise,Race,3.0,52,86649.27152594712,7.0,1.6,6.2,46.8,2
3281,844,1020,20.7,4.574,17,Clockwise,Race,10.0,64,83599.533290653,6.6,1.6,7.0,46.2,3
3301,844,1021,19.8,4.381,14,Clockwise,Race,4.0,70,85409.42352634325,9.0,1.8,9.2,38.2,1
3320,844,1022,14.6,7.004,19,Clockwise,Race,1.0,44,83762.36209777181,5.8,1.6,6.2,46.8,1
3340,844,1023,6.9,5.793,11,Clockwise,Race,1.0,53,91315.69846140819,5.4,1.6,6.6,38.8,1
3360,844,1024,29.5,4.94,19,Anti clockwise,Street,1.0,61,94525.49261500903,5.2,1.6,6.8,36.6,1
3379,844,1025,17.4,5.848,18,Clockwise,Road,1.0,53,99016.99999205822,5.0,1.4,6.6,39.0,2
3398,844,1026,17.5,5.807,18,Clockwise,Race,2.0,52,100964.44834984998,2.2,1.2,3.8,46.0,3
3418,844,1027,17.4,4.304,17,Clockwise,Race,1.0,71,103743.14997449981,2.6,1.6,3.2,45.8,2
3436,844,1028,13.9,5.513,20,Anti clockwise,Race,4.0,56,97280.0614981874,3.2,1.8,2.6,51.8,2
3456,844,1029,18.8,4.309,15,Anti clockwise,Race,14.0,71,100512.20678120627,3.8,2.0,2.0,51.2,2
3475,844,1030,24.1,5.281,16,Anti clockwise,Race,3.0,55,92582.5140195417,7.0,2.2,2.4,52.0,2
3492,844,1032,15.2,4.318,10,Clockwise,Race,14.0,71,92046.92088060516,7.0,2.2,2.8,50.4,1
3512,844,1033,17.5,4.381,14,Clockwise,Race,6.0,70,93640.33068452674,9.6,1.8,6.2,41.4,2
3529,844,1034,16.9,5.891,18,Clockwise,Race,4.0,52,94108.4480145941,11.0,1.8,9.2,43.6,1
3549,844,1035,19.1,5.891,18,Clockwise,Race,8.0,52,94178.22878382486,10.8,1.6,10.8,44.6,1
3569,844,1036,26.2,4.657,14,Clockwise,Race,9.0,66,97280.69493767103,8.0,1.4,11.2,39.8,1
3587,844,1037,12.5,7.004,19,Clockwise,Race,13.0,44,94127.80307164232,11.4,1.2,14.4,38.0,2
3605,844,1038,13.7,5.793,11,Clockwise,Race,13.0,53,96562.16216255141,10.4,1.4,11.4,42.6,1
3623,844,1040,23.4,5.848,18,Clockwise,Road,10.0,53,98214.54477124705,11.8,1.2,12.0,33.6,1
3642,844,1041,7.4,5.148,15,Clockwise,Race,4.0,60,99349.92060578988,12.4,1.2,12.4,33.2,2
3662,844,1042,17.9,4.653,15,Clockwise,Race,4.0,66,100113.17316989244,13.0,1.4,12.8,36.2,1
3682,844,1044,11.7,5.338,14,Anti clockwise,Race,12.0,58,99130.18624804236,9.8,1.4,10.2,42.4,2
3701,844,1045,23.2,5.412,15,Clockwise,Race,12.0,57,97127.5237088574,7.8,1.4,11.6,46.6,3
3737,844,1047,22.3,5.281,16,Anti clockwise,Race,12.0,55,104298.60088277046,6.2,1.8,9.4,51.6,1
3756,844,1051,25.6,5.419,16,Clockwise,Race,13.0,57,104271.10353825612,7.6,1.8,9.2,47.0,1
3776,844,1052,21.4,5.412,15,Clockwise,Race,4.0,56,103078.6991522912,7.8,1.6,8.8,45.4,2
3795,844,1053,9.2,4.909,19,Anti clockwise,Race,4.0,63,106465.9990440661,8.2,1.8,9.6,40.0,2
3813,844,1054,16.3,4.653,15,Clockwise,Race,8.0,66,108608.33582567531,8.2,1.8,8.6,42.6,3
3833,844,1055,17.1,4.657,14,Clockwise,Race,4.0,66,100290.86840143288,7.4,1.8,8.2,46.4,2
3868,844,1057,21.5,6.003,20,Anti clockwise,Street,1.0,51,95897.17580884029,5.6,2.0,7.0,54.4,3
3887,844,1058,20.2,4.318,10,Clockwise,Race,7.0,71,109273.31058696206,4.8,2.4,7.0,54.4,2
3907,844,1059,23.3,5.842,15,Clockwise,Race,7.0,53,103516.23415839062,5.0,2.4,6.0,59.4,2
3926,844,1060,18.2,4.318,10,Clockwise,Race,12.0,71,100343.42390198036,7.4,2.4,6.4,56.0,1
3945,844,1061,23.5,5.891,18,Clockwise,Race,4.0,52,97342.45787551856,7.8,2.0,7.8,54.4,2
3981,844,1064,16.4,4.259,14,Clockwise,Race,5.0,72,107579.80274731344,7.4,2.0,8.0,50.6,1
4000,844,1065,14.9,5.793,11,Clockwise,Race,5.0,53,91401.62141618945,7.6,1.6,8.2,53.0,1
4019,844,1066,14.8,5.848,18,Clockwise,Road,19.0,53,95791.81327602772,7.0,1.4,8.2,50.8,2
4038,844,1067,17.5,5.338,14,Anti clockwise,Race,3.0,58,96684.18250679695,6.8,1.4,8.0,51.2,1
4058,844,1069,24.3,5.513,20,Anti clockwise,Race,4.0,56,101302.11854370807,6.0,1.4,7.0,51.6,2
4078,844,1070,15.3,4.304,17,Clockwise,Race,8.0,71,94426.89986238939,6.4,1.4,6.6,50.8,1
4096,844,1071,17.9,4.309,15,Anti clockwise,Race,6.0,71,96054.92239760065,6.4,1.4,6.6,51.8,4
4116,844,1072,26.4,6.174,27,Anti clockwise,Street,4.0,50,93235.71697639416,6.6,2.0,6.8,53.4,3
4135,844,1073,23.7,5.281,16,Anti clockwise,Race,7.0,58,102565.39666870187,5.0,2.2,6.2,53.6,2
4152,844,1074,21.6,5.412,15,Clockwise,Race,1.0,57,102501.55184111565,6.2,2.4,7.0,50.2,3
4172,844,1075,26.8,6.174,27,Anti clockwise,Street,2.0,50,102580.45021204297,5.6,2.6,6.6,52.2,1
4187,844,1076,20.8,5.278,14,Clockwise,Street,1.0,58,105918.06328246549,5.0,2.6,5.0,49.2,1
4205,844,1077,12.6,4.909,19,Anti clockwise,Race,2.0,63,108325.42433151844,4.2,2.0,3.8,48.6,3
4225,844,1078,27.7,5.412,19,Anti clockwise,Street,1.0,57,95574.2205854867,4.0,2.0,3.4,52.0,1
4244,844,1079,22.4,4.657,14,Clockwise,Race,1.0,66,96553.81151107654,2.4,1.8,1.4,54.6,1
4263,844,1080,21.9,3.337,19,Clockwise,Street,1.0,64,93953.12769041376,6.2,1.4,3.8,49.4,3
4282,844,1081,23.5,6.003,20,Anti clockwise,Street,1.0,51,95567.46906541377,6.6,1.8,4.8,49.0,1
4301,844,1082,16.0,4.361,13,Clockwise,Street,19.0,70,100264.22538725284,10.2,1.8,5.8,40.0,1
4320,844,1083,15.0,5.891,18,Clockwise,Race,3.0,52,99099.69999042746,10.0,1.4,6.0,39.8,2
4337,844,1084,16.2,4.318,10,Clockwise,Race,2.0,71,111053.58399852463,10.4,1.6,6.4,39.6,3
4376,844,1086,19.1,4.381,14,Clockwise,Race,3.0,70,107381.04419675101,6.6,2.0,4.2,47.0,3
4394,844,1087,15.2,7.004,19,Clockwise,Race,15.0,44,102647.21767889388,7.0,2.0,3.4,49.2,3
4414,844,1088,20.3,4.259,14,Clockwise,Race,2.0,72,103530.08737586359,4.4,2.4,2.6,55.4,4
4432,844,1089,13.6,5.793,11,Clockwise,Race,1.0,53,103116.61674094295,4.0,3.0,3.2,55.4,3
4450,844,1091,26.9,4.94,19,Anti clockwise,Street,1.0,59,89501.11187882393,3.6,3.2,2.8,52.6,1
4466,844,1092,16.8,5.807,18,Clockwise,Race,2.0,28,100126.40359522402,3.8,2.8,3.2,51.0,2
4484,844,1093,24.6,5.513,20,Anti clockwise,Race,12.0,56,109654.85645236689,3.2,2.6,3.4,41.6,2
4504,844,1094,19.5,4.304,17,Clockwise,Race,7.0,71,107840.39151730195,2.6,2.4,3.8,40.2,1
4522,844,1095,22.4,4.309,15,Anti clockwise,Race,5.0,71,108551.79112606563,3.2,1.8,4.6,37.4,3
4542,844,1096,28.2,5.281,16,Anti clockwise,Race,3.0,58,107008.59463390513,3.6,1.8,5.4,42.4,1
4561,844,1098,24.1,5.412,15,Clockwise,Race,3.0,57,100306.20427738848,3.6,1.8,6.6,41.2,2
4580,844,1099,25.4,6.174,27,Anti clockwise,Street,12.0,50,93586.67881951302,6.8,1.8,9.2,46.6,1
4618,844,1101,19.2,6.003,20,Anti clockwise,Street,1.0,51,91333.23139094158,7.6,1.6,9.8,48.6,1
4637,844,1102,26.1,5.412,19,Anti clockwise,Street,7.0,57,96369.33799132821,7.0,1.6,8.6,48.8,1
4657,844,1104,20.8,3.337,19,Clockwise,Street,6.0,78,98322.17288137022,7.6,1.2,9.6,47.6,2
4677,844,1105,20.8,4.657,14,Clockwise,Race,19.0,66,97040.96289021196,8.4,1.4,8.0,47.2,2
4697,844,1106,15.4,4.361,13,Clockwise,Street,10.0,70,93331.4223307714,6.8,1.4,6.6,50.2,1
4716,844,1107,17.5,4.318,10,Clockwise,Race,2.0,71,89822.0440450571,6.2,1.4,6.2,50.2,3
4734,844,1108,18.5,5.891,18,Clockwise,Race,4.0,52,82400.7515291775,6.0,1.8,6.4,50.6,2
4753,844,1109,23.3,4.381,14,Clockwise,Race,6.0,70,83517.27183956889,6.4,2.0,5.6,48.8,2
4773,844,1110,14.0,7.004,19,Clockwise,Race,1.0,44,83621.20143663847,6.6,2.0,6.4,49.6,2
4791,844,1111,15.9,4.259,14,Clockwise,Race,9.0,72,90050.60901239605,5.0,2.0,6.0,45.2,2
4810,844,1112,17.5,5.793,11,Clockwise,Race,3.0,51,91357.73890786644,8.0,2.2,8.8,42.4,1
4828,844,1113,29.0,4.94,19,Anti clockwise,Street,3.0,62,94264.7843649225,8.4,1.8,8.8,39.8,1
4847,844,1114,21.6,5.807,18,Clockwise,Race,4.0,53,95217.51798775129,7.4,1.6,9.6,39.4,2
4865,844,1115,33.4,5.419,16,Clockwise,Race,5.0,57,98970.07469934158,6.8,1.6,9.6,37.4,3
4885,844,1116,24.7,5.513,20,Anti clockwise,Race,1.0,56,94911.37637398273,7.2,1.8,9.0,42.8,1
4903,844,1117,18.5,4.304,17,Clockwise,Race,1.0,71,97962.91504994092,7.4,1.6,5.2,45.25,2
4940,844,1119,17.2,6.201,17,Anti clockwise,Street,1.0,50,101352.14001542007,7.2,1.8,5.0,45.25,1
4959,844,1120,25.4,5.281,16,Anti clockwise,Race,2.0,58,102048.43085412975,6.8,1.8,3.4,46.25,2
4979,844,1121,15.6,5.412,15,Clockwise,Race,2.0,57,99355.67867455914,6.4,1.8,3.8,47.25,2
4996,844,1122,25.1,6.174,27,Anti clockwise,Street,2.0,50,100219.77341140126,6.2,1.6,3.4,42.0,1
5016,844,1123,16.7,5.278,14,Clockwise,Street,4.0,58,99145.90712568696,2.8,1.6,3.6,43.6,2
5034,844,1124,18.3,5.807,18,Clockwise,Race,8.0,53,95026.695615245,2.6,1.6,3.0,47.2,2
5053,844,1125,17.3,5.451,16,Clockwise,Race,6.0,56,99625.59169071671,3.0,1.8,4.2,47.8,1
5073,844,1126,26.4,5.412,19,Anti clockwise,Street,2.0,57,103255.13073012557,3.4,1.6,3.8,45.6,1
5093,844,1127,18.2,4.909,19,Anti clockwise,Race,3.0,63,102958.23599328348,3.2,1.4,4.6,49.6,1
5109,844,1128,17.9,3.337,19,Clockwise,Street,1.0,78,99806.3594218549,3.2,1.4,5.4,45.0,1
5129,844,1129,16.6,4.361,13,Clockwise,Street,11.0,70,105193.79664555073,3.0,1.2,5.2,42.25,3
5148,844,1130,21.3,4.657,14,Clockwise,Race,5.0,66,98410.00457007905,6.0,1.4,7.2,38.75,2
5168,844,1131,23.1,4.318,10,Clockwise,Race,6.0,71,92839.481518131,6.2,1.6,7.2,43.5,4
5187,844,1132,13.0,5.891,18,Clockwise,Race,11.0,52,88132.59552850905,7.8,2.2,7.6,43.25,3
5207,844,1133,24.6,4.381,14,Clockwise,Race,6.0,70,91395.77311954547,10.0,2.6,8.4,47.25,2
5227,844,1134,15.8,7.004,19,Clockwise,Race,1.0,44,86217.819639692,10.6,2.8,10.4,43.6,2
5246,844,1135,17.2,4.259,14,Clockwise,Race,6.0,72,88844.86600332835,7.4,2.6,8.2,42.4,1
5266,844,1136,12.4,5.793,11,Clockwise,Race,4.0,53,87911.8624679748,7.0,2.4,8.4,44.4,1
5284,844,1137,22.4,6.003,20,Anti clockwise,Street,1.0,51,90369.97328381325,5.0,1.8,8.8,40.0,1
5305,844,1138,30.2,4.94,19,Anti clockwise,Street,9.0,62,92728.34583283286,2.6,1.4,9.0,40.2,1
5323,844,1139,22.5,5.513,20,Anti clockwise,Race,4.0,56,95592.22693882363,2.8,1.2,7.6,43.6,1
5342,844,1140,15.4,4.304,17,Clockwise,Race,4.0,71,94140.20843233012,2.4,1.0,7.2,44.8,2
5358,844,1141,20.0,4.309,15,Anti clockwise,Race,6.0,69,96098.55921480274,2.4,1.2,6.0,46.6,2
5378,844,1142,14.6,6.201,17,Anti clockwise,Street,4.0,50,101348.43660063812,3.2,1.4,4.8,52.0,2
5397,844,1143,20.8,5.419,16,Clockwise,Race,5.0,57,99192.12303201067,3.6,1.6,3.4,51.2,3
5414,844,1144,25.3,5.281,16,Anti clockwise,Race,19.0,58,98664.04668792465,3.0,2.0,3.6,52.6,1
5431,844,1145,13.4,5.278,14,Clockwise,Street,7.0,57,96290.47538250595,3.4,2.0,4.2,55.0,5
5468,844,1147,12.4,5.807,18,Clockwise,Race,4.0,53,98107.23844896725,7.0,2.4,6.6,49.4,1
5488,844,1148,26.7,5.412,15,Clockwise,Race,2.0,57,96999.36252443896,7.0,2.2,7.8,46.8,2
5507,844,1149,30.4,6.174,27,Anti clockwise,Street,4.0,50,98009.04673496526,7.4,2.0,8.0,46.0,1
5526,844,1150,24.9,5.412,19,Anti clockwise,Street,8.0,57,99490.49818324111,7.4,2.0,7.6,45.2,1
5544,844,1151,17.4,4.909,19,Anti clockwise,Race,11.0,63,96832.57888499551,7.2,1.2,6.6,42.0,2
5564,844,1152,17.8,3.337,19,Clockwise,Street,2.0,78,94772.12293261455,4.8,1.4,5.2,44.6,2
5583,844,1153,23.3,4.657,14,Clockwise,Race,7.0,66,91598.41136996337,4.4,1.6,4.4,42.4,3
5603,844,1154,16.4,4.361,13,Clockwise,Street,8.0,70,88323.81200792191,4.2,1.8,4.6,47.6,5
5621,844,1155,23.3,4.318,10,Clockwise,Race,2.0,70,84584.73543649333,4.6,2.6,5.0,49.2,2
5640,844,1156,16.4,5.891,18,Clockwise,Race,6.0,52,80098.75202797203,3.8,2.8,5.0,53.4,2
5657,844,1157,15.5,7.004,19,Clockwise,Race,3.0,44,85364.12199134199,5.4,2.8,5.8,52.2,1
5677,844,1158,20.3,4.381,14,Clockwise,Race,1.0,70,93261.00147852147,5.6,2.6,6.4,53.0,2
5696,844,1159,19.1,4.259,14,Clockwise,Race,6.0,72,92781.87186813187,5.8,2.4,7.2,50.0,2
5715,844,1160,13.6,5.793,11,Clockwise,Race,4.0,53,92779.26197802198,8.6,1.8,9.8,45.2,1
5735,844,1161,17.5,6.003,20,Anti clockwise,Street,10.0,51,95074.58494298154,8.8,1.6,9.8,44.6,1
5754,844,1162,29.0,4.94,19,Anti clockwise,Street,7.0,62,94434.66427933148,7.8,1.4,9.6,44.6,1
5773,844,1163,23.5,5.513,20,Anti clockwise,Race,3.0,56,90633.72879546051,8.4,1.4,10.6,44.8,1
5792,844,1164,19.0,4.304,17,Clockwise,Race,2.0,71,94378.37593831765,8.2,1.2,9.8,44.8,1
5829,844,1166,14.2,6.201,17,Anti clockwise,Street,9.0,50,95265.39749844765,4.8,1.0,9.2,47.2,1
5868,844,1168,24.5,5.281,16,Anti clockwise,Race,5.0,58,94032.54641672559,4.6,1.2,9.0,45.2,2
2798,845,990,26.4,5.412,15,Clockwise,Race,18.0,57,93071.4773757457,4.25,1.25,9.0,44.0,2
2818,845,991,15.4,5.451,16,Clockwise,Race,16.0,56,92732.82112574569,7.25,1.5,6.25,45.5,2
2851,845,993,15.8,4.657,14,Clockwise,Race,19.0,66,97795.68600250626,10.5,1.75,9.5,45.5,3
2871,845,994,22.7,3.337,19,Clockwise,Street,13.0,78,96067.65497076024,13.0,2.25,10.25,48.5,3
2889,845,995,12.8,4.361,13,Clockwise,Street,18.0,68,93761.28643578643,15.0,2.5,10.5,56.5,1
2906,845,997,17.0,4.318,10,Clockwise,Race,17.0,71,91186.30793650793,15.4,2.2,11.6,55.8,2
2925,845,999,20.2,4.574,17,Clockwise,Race,12.0,67,85612.69142512078,15.0,2.2,13.6,59.2,2
2943,845,1000,26.6,4.381,14,Clockwise,Race,20.0,70,81385.45956237568,15.8,2.2,14.0,57.0,1
2959,845,1001,11.5,7.004,19,Clockwise,Race,16.0,44,80487.08285836074,16.2,1.8,14.2,56.2,2
2977,845,1002,11.1,5.793,11,Clockwise,Race,12.0,53,87730.04957536465,15.4,1.6,16.2,49.6,1
2996,845,1003,28.8,4.94,19,Anti clockwise,Street,19.0,61,89324.52463363972,14.0,1.6,15.8,46.8,2
3016,845,1005,20.3,5.807,18,Clockwise,Race,17.0,53,97854.59822735134,15.2,1.6,16.2,43.6,2
3034,845,1006,17.7,5.513,20,Anti clockwise,Race,14.0,56,101711.20124394259,14.6,1.6,13.8,44.6,2
3053,845,1007,15.8,4.304,17,Clockwise,Race,19.0,71,105225.17113699073,14.0,1.8,11.6,42.4,1
3072,845,1008,22.3,4.309,15,Anti clockwise,Race,14.0,71,99147.75691386973,14.2,1.6,12.0,47.2,1
3089,845,1009,27.1,5.281,16,Anti clockwise,Race,19.0,55,96581.74219815065,15.4,1.6,13.0,49.8,1
3106,846,1010,20.1,5.278,14,Clockwise,Street,8.0,58,92122.3430019256,14.5,1.5,12.5,50.25,1
3126,846,1011,25.2,5.412,15,Clockwise,Race,9.0,57,89415.28969558283,13.5,1.25,14.5,44.25,2
3146,846,1012,14.8,5.451,16,Clockwise,Race,15.0,56,88409.21090770405,11.75,1.25,15.75,37.25,3
3165,846,1013,15.0,6.003,20,Anti clockwise,Street,7.0,51,92491.24496567505,13.0,1.75,15.5,30.0,2
3185,846,1014,17.2,4.657,14,Clockwise,Race,10.0,66,100999.80634674923,11.0,2.0,12.25,27.75,1
3205,846,1015,17.6,3.337,19,Clockwise,Street,12.0,78,97809.36780467212,12.8,1.8,13.4,27.8,1
3244,846,1018,23.3,4.318,10,Clockwise,Race,5.0,71,95740.91814205403,12.6,1.8,12.8,36.6,1
