raceId,driverId,stop_lap_median,firstPitStopLap,lastPitStopLap,temp,circuitId,stop_count,Track Length (km),Turns,Direction,Circuit Type
1020,846,15.5,6,25,20.7,10,2,4.574,17,Clockwise,Race
1020,847,41.0,7,57,20.7,10,5,4.574,17,Clockwise,Race
1020,848,27.5,2,46,20.7,10,4,4.574,17,Clockwise,Race
1021,1,39.5,31,48,19.8,11,2,4.381,14,Clockwise,Race
1021,8,29.0,29,29,19.8,11,1,4.381,14,Clockwise,Race
1021,9,18.0,18,18,19.8,11,1,4.381,14,Clockwise,Race
1021,20,39.0,39,39,19.8,11,1,4.381,14,Clockwise,Race
1021,154,19.0,19,19,19.8,11,1,4.381,14,Clockwise,Race
1021,807,36.0,36,36,19.8,11,1,4.381,14,Clockwise,Race
1021,815,18.0,18,18,19.8,11,1,4.381,14,Clockwise,Race
1021,817,46.0,46,46,19.8,11,1,4.381,14,Clockwise,Race
1021,822,25.5,5,46,19.8,11,2,4.381,14,Clockwise,Race
1021,825,38.0,38,38,19.8,11,1,4.381,14,Clockwise,Race
1021,826,21.0,21,21,19.8,11,1,4.381,14,Clockwise,Race
1021,830,46.0,25,67,19.8,11,2,4.381,14,Clockwise,Race
1021,832,29.0,29,29,19.8,11,1,4.381,14,Clockwise,Race
1021,840,33.0,16,50,19.8,11,2,4.381,14,Clockwise,Race
1021,841,15.0,15,15,19.8,11,1,4.381,14,Clockwise,Race
1021,842,28.0,28,28,19.8,11,1,4.381,14,Clockwise,Race
1021,844,27.0,27,27,19.8,11,1,4.381,14,Clockwise,Race
1021,846,28.0,28,28,19.8,11,1,4.381,14,Clockwise,Race
1021,847,16.0,16,16,19.8,11,1,4.381,14,Clockwise,Race
1021,848,28.0,28,28,19.8,11,1,4.381,14,Clockwise,Race
1022,1,22.0,22,22,14.6,13,1,7.004,19,Clockwise,Race
1022,8,2.0,1,31,14.6,13,3,7.004,19,Clockwise,Race
1022,9,31.0,31,31,14.6,13,1,7.004,19,Clockwise,Race
1022,20,24.0,15,33,14.6,13,2,7.004,19,Clockwise,Race
1022,154,16.0,16,16,14.6,13,1,7.004,19,Clockwise,Race
1022,807,21.0,11,31,14.6,13,2,7.004,19,Clockwise,Race
1022,815,15.0,15,15,14.6,13,1,7.004,19,Clockwise,Race
1022,817,1.0,1,1,14.6,13,1,7.004,19,Clockwise,Race
1022,822,23.0,23,23,14.6,13,1,7.004,19,Clockwise,Race
1022,825,25.0,25,25,14.6,13,1,7.004,19,Clockwise,Race
1022,826,24.0,24,24,14.6,13,1,7.004,19,Clockwise,Race
1022,832,1.0,1,1,14.6,13,1,7.004,19,Clockwise,Race
1022,840,22.0,14,30,14.6,13,2,7.004,19,Clockwise,Race
1022,841,29.0,29,29,14.6,13,1,7.004,19,Clockwise,Race
1022,842,13.0,13,13,14.6,13,1,7.004,19,Clockwise,Race
1022,844,21.0,21,21,14.6,13,1,7.004,19,Clockwise,Race
1022,846,19.0,19,19,14.6,13,1,7.004,19,Clockwise,Race
1022,847,30.0,30,30,14.6,13,1,7.004,19,Clockwise,Race
1022,848,23.0,23,23,14.6,13,1,7.004,19,Clockwise,Race
1023,1,34.0,19,49,6.9,14,2,5.793,11,Clockwise,Race
1023,8,22.5,19,26,6.9,14,2,5.793,11,Clockwise,Race
1023,9,36.5,29,44,6.9,14,2,5.793,11,Clockwise,Race
1023,20,12.0,6,41,6.9,14,3,5.793,11,Clockwise,Race
1023,154,18.0,7,29,6.9,14,2,5.793,11,Clockwise,Race
1023,807,29.0,29,29,6.9,14,1,5.793,11,Clockwise,Race
1023,815,28.0,28,28,6.9,14,1,5.793,11,Clockwise,Race
1023,817,30.0,30,30,6.9,14,1,5.793,11,Clockwise,Race
1023,822,27.0,27,27,6.9,14,1,5.793,11,Clockwise,Race
1023,825,27.0,20,34,6.9,14,2,5.793,11,Clockwise,Race
1023,826,28.0,28,28,6.9,14,1,5.793,11,Clockwise,Race
1023,830,14.0,1,27,6.9,14,2,5.793,11,Clockwise,Race
1023,832,27.0,27,27,6.9,14,1,5.793,11,Clockwise,Race
1023,840,18.5,15,22,6.9,14,2,5.793,11,Clockwise,Race
1023,841,21.0,21,21,6.9,14,1,5.793,11,Clockwise,Race
1023,842,28.0,28,28,6.9,14,1,5.793,11,Clockwise,Race
1023,844,20.0,20,20,6.9,14,1,5.793,11,Clockwise,Race
1023,846,23.0,23,23,6.9,14,1,5.793,11,Clockwise,Race
1023,847,23.0,23,23,6.9,14,1,5.793,11,Clockwise,Race
1023,848,26.0,26,26,6.9,14,1,5.793,11,Clockwise,Race
1024,1,26.0,26,26,29.5,15,1,4.94,19,Anti clockwise,Street
1024,8,15.0,15,15,29.5,15,1,4.94,19,Anti clockwise,Street
1024,9,32.5,21,44,29.5,15,2,4.94,19,Anti clockwise,Street
1024,20,19.0,19,19,29.5,15,1,4.94,19,Anti clockwise,Street
1024,154,29.0,23,35,29.5,15,2,4.94,19,Anti clockwise,Street
1024,807,18.5,1,36,29.5,15,2,4.94,19,Anti clockwise,Street
1024,815,13.0,13,13,29.5,15,1,4.94,19,Anti clockwise,Street
1024,817,34.0,34,34,29.5,15,1,4.94,19,Anti clockwise,Street
1024,822,22.0,22,22,29.5,15,1,4.94,19,Anti clockwise,Street
1024,825,37.0,18,56,29.5,15,2,4.94,19,Anti clockwise,Street
1024,826,24.0,12,36,29.5,15,2,4.94,19,Anti clockwise,Street
1024,830,19.0,19,19,29.5,15,1,4.94,19,Anti clockwise,Street
1024,832,35.0,35,35,29.5,15,2,4.94,19,Anti clockwise,Street
1024,840,41.0,31,44,29.5,15,3,4.94,19,Anti clockwise,Street
1024,841,35.0,34,36,29.5,15,2,4.94,19,Anti clockwise,Street
1024,842,32.0,32,32,29.5,15,1,4.94,19,Anti clockwise,Street
1024,844,20.0,20,20,29.5,15,1,4.94,19,Anti clockwise,Street
1024,846,20.0,20,20,29.5,15,1,4.94,19,Anti clockwise,Street
1024,847,1.0,1,1,29.5,15,1,4.94,19,Anti clockwise,Street
1024,848,20.0,20,20,29.5,15,1,4.94,19,Anti clockwise,Street
1025,1,28.0,28,28,17.4,71,1,5.848,18,Clockwise,Road
1025,8,18.0,9,27,17.4,71,2,5.848,18,Clockwise,Road
1025,9,1.5,1,2,17.4,71,2,5.848,18,Clockwise,Road
1025,20,26.0,26,26,17.4,71,1,5.848,18,Clockwise,Road
1025,807,22.5,16,29,17.4,71,2,5.848,18,Clockwise,Road
1025,815,23.0,23,23,17.4,71,1,5.848,18,Clockwise,Road
1025,817,1.0,1,1,17.4,71,1,5.848,18,Clockwise,Road
1025,822,28.0,28,28,17.4,71,1,5.848,18,Clockwise,Road
1025,825,27.0,27,27,17.4,71,1,5.848,18,Clockwise,Road
1025,826,28.0,27,29,17.4,71,2,5.848,18,Clockwise,Road
1025,830,28.0,28,28,17.4,71,1,5.848,18,Clockwise,Road
1025,832,21.0,21,21,17.4,71,1,5.848,18,Clockwise,Road
1025,840,27.0,27,27,17.4,71,1,5.848,18,Clockwise,Road
1025,841,14.5,2,27,17.4,71,2,5.848,18,Clockwise,Road
1025,842,26.0,26,26,17.4,71,1,5.848,18,Clockwise,Road
1025,844,26.0,22,30,17.4,71,2,5.848,18,Clockwise,Road
1025,846,20.0,20,20,17.4,71,1,5.848,18,Clockwise,Road
1025,847,27.0,27,27,17.4,71,1,5.848,18,Clockwise,Road
1025,848,29.0,29,29,17.4,71,1,5.848,18,Clockwise,Road
1026,1,31.5,21,42,17.5,22,2,5.807,18,Clockwise,Race
1026,8,25.5,15,36,17.5,22,2,5.807,18,Clockwise,Race
1026,9,27.5,22,33,17.5,22,2,5.807,18,Clockwise,Race
1026,20,23.5,16,31,17.5,22,2,5.807,18,Clockwise,Race
1026,154,16.0,16,16,17.5,22,1,5.807,18,Clockwise,Race
1026,807,19.0,19,19,17.5,22,1,5.807,18,Clockwise,Race
1026,815,30.0,19,41,17.5,22,2,5.807,18,Clockwise,Race
1026,817,29.0,29,29,17.5,22,1,5.807,18,Clockwise,Race
1026,822,26.5,17,36,17.5,22,2,5.807,18,Clockwise,Race
1026,825,32.0,17,47,17.5,22,2,5.807,18,Clockwise,Race
1026,826,27.0,27,27,17.5,22,1,5.807,18,Clockwise,Race
1026,832,26.0,26,26,17.5,22,1,5.807,18,Clockwise,Race
1026,840,18.0,18,18,17.5,22,1,5.807,18,Clockwise,Race
1026,841,33.5,18,49,17.5,22,2,5.807,18,Clockwise,Race
1026,842,18.0,18,18,17.5,22,1,5.807,18,Clockwise,Race
1026,844,25.0,3,46,17.5,22,3,5.807,18,Clockwise,Race
1026,846,14.5,4,25,17.5,22,2,5.807,18,Clockwise,Race
1026,847,25.0,25,25,17.5,22,1,5.807,18,Clockwise,Race
1026,848,24.5,15,34,17.5,22,2,5.807,18,Clockwise,Race
1027,1,23.0,23,23,17.4,32,1,4.304,17,Clockwise,Race
1027,8,33.5,15,52,17.4,32,2,4.304,17,Clockwise,Race
1027,9,40.5,21,60,17.4,32,2,4.304,17,Clockwise,Race
1027,20,37.0,37,37,17.4,32,1,4.304,17,Clockwise,Race
1027,154,37.0,37,37,17.4,32,1,4.304,17,Clockwise,Race
1027,807,18.0,18,18,17.4,32,1,4.304,17,Clockwise,Race
1027,815,20.0,20,20,17.4,32,1,4.304,17,Clockwise,Race
1027,817,50.0,50,50,17.4,32,1,4.304,17,Clockwise,Race
1027,822,36.0,36,36,17.4,32,1,4.304,17,Clockwise,Race
1027,825,28.0,28,28,17.4,32,1,4.304,17,Clockwise,Race
1027,826,27.0,10,44,17.4,32,2,4.304,17,Clockwise,Race
1027,830,5.0,5,5,17.4,32,1,4.304,17,Clockwise,Race
1027,832,25.0,15,35,17.4,32,2,4.304,17,Clockwise,Race
1027,840,37.0,37,37,17.4,32,1,4.304,17,Clockwise,Race
1027,841,21.0,21,21,17.4,32,1,4.304,17,Clockwise,Race
1027,842,29.0,9,49,17.4,32,2,4.304,17,Clockwise,Race
1027,844,29.0,15,43,17.4,32,2,4.304,17,Clockwise,Race
1027,847,22.0,22,22,17.4,32,1,4.304,17,Clockwise,Race
1027,848,29.0,14,44,17.4,32,2,4.304,17,Clockwise,Race
1028,1,24.0,24,24,13.9,69,1,5.513,20,Anti clockwise,Race
1028,8,29.0,18,40,13.9,69,2,5.513,20,Anti clockwise,Race
1028,9,11.0,11,11,13.9,69,1,5.513,20,Anti clockwise,Race
1028,154,24.0,24,24,13.9,69,1,5.513,20,Anti clockwise,Race
1028,807,33.0,27,39,13.9,69,2,5.513,20,Anti clockwise,Race
1028,815,24.0,24,24,13.9,69,1,5.513,20,Anti clockwise,Race
1028,817,21.0,21,21,13.9,69,1,5.513,20,Anti clockwise,Race
1028,822,24.5,14,35,13.9,69,2,5.513,20,Anti clockwise,Race
1028,825,29.0,18,40,13.9,69,2,5.513,20,Anti clockwise,Race
1028,826,30.0,21,39,13.9,69,2,5.513,20,Anti clockwise,Race
1028,830,23.5,13,34,13.9,69,2,5.513,20,Anti clockwise,Race
1028,832,18.0,18,18,13.9,69,1,5.513,20,Anti clockwise,Race
1028,840,19.0,9,29,13.9,69,2,5.513,20,Anti clockwise,Race
1028,841,28.0,17,39,13.9,69,2,5.513,20,Anti clockwise,Race
1028,842,36.0,19,53,13.9,69,2,5.513,20,Anti clockwise,Race
1028,844,31.0,20,42,13.9,69,2,5.513,20,Anti clockwise,Race
1028,846,30.5,19,42,13.9,69,2,5.513,20,Anti clockwise,Race
1028,847,34.5,23,46,13.9,69,2,5.513,20,Anti clockwise,Race
1028,848,20.0,1,40,13.9,69,3,5.513,20,Anti clockwise,Race
1029,1,43.0,20,66,18.8,18,3,4.309,15,Anti clockwise,Race
1029,8,34.0,21,47,18.8,18,2,4.309,15,Anti clockwise,Race
1029,9,44.5,20,66,18.8,18,4,4.309,15,Anti clockwise,Race
1029,20,37.0,25,49,18.8,18,2,4.309,15,Anti clockwise,Race
1029,154,45.5,26,65,18.8,18,2,4.309,15,Anti clockwise,Race
1029,807,44.0,27,53,18.8,18,3,4.309,15,Anti clockwise,Race
1029,815,31.0,17,45,18.8,18,2,4.309,15,Anti clockwise,Race
1029,817,24.0,8,40,18.8,18,2,4.309,15,Anti clockwise,Race
1029,822,33.5,26,41,18.8,18,2,4.309,15,Anti clockwise,Race
1029,825,40.0,27,53,18.8,18,2,4.309,15,Anti clockwise,Race
1029,826,34.5,23,46,18.8,18,2,4.309,15,Anti clockwise,Race
1029,830,44.0,21,54,18.8,18,3,4.309,15,Anti clockwise,Race
1029,832,29.0,29,29,18.8,18,1,4.309,15,Anti clockwise,Race
1029,840,40.5,28,53,18.8,18,2,4.309,15,Anti clockwise,Race
1029,841,33.0,20,46,18.8,18,2,4.309,15,Anti clockwise,Race
1029,842,34.5,22,47,18.8,18,2,4.309,15,Anti clockwise,Race
1029,844,41.5,29,54,18.8,18,2,4.309,15,Anti clockwise,Race
1029,846,40.0,27,53,18.8,18,2,4.309,15,Anti clockwise,Race
1029,847,54.0,23,66,18.8,18,3,4.309,15,Anti clockwise,Race
1029,848,37.0,24,50,18.8,18,2,4.309,15,Anti clockwise,Race
1030,1,26.0,26,26,24.1,24,1,5.281,16,Anti clockwise,Race
1030,8,22.0,22,22,24.1,24,1,5.281,16,Anti clockwise,Race
1030,9,24.0,24,24,24.1,24,1,5.281,16,Anti clockwise,Race
1030,20,25.0,12,38,24.1,24,2,5.281,16,Anti clockwise,Race
1030,154,18.0,18,18,24.1,24,1,5.281,16,Anti clockwise,Race
1030,807,18.0,18,18,24.1,24,1,5.281,16,Anti clockwise,Race
1030,815,37.0,37,37,24.1,24,1,5.281,16,Anti clockwise,Race
1030,817,26.5,11,42,24.1,24,2,5.281,16,Anti clockwise,Race
1030,822,29.0,29,29,24.1,24,1,5.281,16,Anti clockwise,Race
1030,825,20.0,20,20,24.1,24,1,5.281,16,Anti clockwise,Race
1030,826,40.0,40,40,24.1,24,1,5.281,16,Anti clockwise,Race
1030,830,25.0,25,25,24.1,24,1,5.281,16,Anti clockwise,Race
1030,832,26.5,12,41,24.1,24,2,5.281,16,Anti clockwise,Race
1030,840,14.0,5,23,24.1,24,2,5.281,16,Anti clockwise,Race
1030,841,17.0,8,26,24.1,24,2,5.281,16,Anti clockwise,Race
1030,844,25.0,12,38,24.1,24,2,5.281,16,Anti clockwise,Race
1030,846,8.0,8,8,24.1,24,1,5.281,16,Anti clockwise,Race
1030,847,32.0,32,32,24.1,24,1,5.281,16,Anti clockwise,Race
1030,848,13.0,13,13,24.1,24,1,5.281,16,Anti clockwise,Race
1032,1,27.0,27,27,15.2,70,1,4.318,10,Clockwise,Race
1032,8,44.0,44,44,15.2,70,1,4.318,10,Clockwise,Race
1032,154,37.0,37,37,15.2,70,1,4.318,10,Clockwise,Race
1032,815,38.0,38,38,15.2,70,1,4.318,10,Clockwise,Race
1032,817,37.0,37,37,15.2,70,1,4.318,10,Clockwise,Race
1032,822,34.0,34,34,15.2,70,1,4.318,10,Clockwise,Race
1032,825,31.0,31,31,15.2,70,1,4.318,10,Clockwise,Race
1032,826,36.0,36,36,15.2,70,1,4.318,10,Clockwise,Race
1032,830,46.0,24,68,15.2,70,2,4.318,10,Clockwise,Race
1032,832,49.0,32,66,15.2,70,2,4.318,10,Clockwise,Race
1032,840,33.0,33,33,15.2,70,1,4.318,10,Clockwise,Race
1032,841,39.0,39,39,15.2,70,1,4.318,10,Clockwise,Race
1032,842,36.5,24,49,15.2,70,2,4.318,10,Clockwise,Race
1032,844,1.0,1,1,15.2,70,1,4.318,10,Clockwise,Race
1032,846,39.0,39,39,15.2,70,1,4.318,10,Clockwise,Race
1032,847,34.0,34,34,15.2,70,1,4.318,10,Clockwise,Race
1032,848,35.0,35,35,15.2,70,1,4.318,10,Clockwise,Race
1032,849,32.0,32,32,15.2,70,1,4.318,10,Clockwise,Race
1033,1,37.0,3,66,17.5,11,3,4.381,14,Clockwise,Race
1033,8,18.0,3,33,17.5,11,2,4.381,14,Clockwise,Race
1033,20,16.0,3,29,17.5,11,2,4.381,14,Clockwise,Race
1033,154,34.0,34,34,17.5,11,1,4.381,14,Clockwise,Race
1033,815,19.0,3,35,17.5,11,2,4.381,14,Clockwise,Race
1033,817,23.5,4,43,17.5,11,2,4.381,14,Clockwise,Race
1033,822,33.0,2,49,17.5,11,3,4.381,14,Clockwise,Race
1033,825,35.0,35,35,17.5,11,1,4.381,14,Clockwise,Race
1033,826,9.5,1,18,17.5,11,2,4.381,14,Clockwise,Race
1033,830,20.0,4,36,17.5,11,2,4.381,14,Clockwise,Race
1033,832,21.5,3,40,17.5,11,2,4.381,14,Clockwise,Race
1033,839,17.5,4,31,17.5,11,2,4.381,14,Clockwise,Race
1033,840,35.0,3,52,17.5,11,3,4.381,14,Clockwise,Race
1033,841,20.0,4,40,17.5,11,3,4.381,14,Clockwise,Race
1033,842,3.0,3,3,17.5,11,1,4.381,14,Clockwise,Race
1033,844,11.0,2,20,17.5,11,2,4.381,14,Clockwise,Race
1033,846,19.5,4,35,17.5,11,2,4.381,14,Clockwise,Race
1033,847,19.0,4,50,17.5,11,3,4.381,14,Clockwise,Race
1033,848,18.5,3,34,17.5,11,2,4.381,14,Clockwise,Race
1033,849,31.0,3,52,17.5,11,5,4.381,14,Clockwise,Race
1034,1,13.0,13,13,16.9,9,1,5.891,18,Clockwise,Race
1034,8,29.5,12,47,16.9,9,2,5.891,18,Clockwise,Race
1034,20,12.0,12,12,16.9,9,1,5.891,18,Clockwise,Race
1034,154,36.0,36,36,16.9,9,1,5.891,18,Clockwise,Race
1034,817,12.0,12,12,16.9,9,1,5.891,18,Clockwise,Race
1034,822,31.5,13,50,16.9,9,2,5.891,18,Clockwise,Race
1034,830,31.5,13,50,16.9,9,2,5.891,18,Clockwise,Race
1034,832,32.0,13,51,16.9,9,2,5.891,18,Clockwise,Race
1034,839,12.0,12,12,16.9,9,1,5.891,18,Clockwise,Race
1034,840,13.0,13,13,16.9,9,1,5.891,18,Clockwise,Race
1034,841,12.0,12,12,16.9,9,1,5.891,18,Clockwise,Race
1034,842,12.0,12,12,16.9,9,1,5.891,18,Clockwise,Race
1034,844,13.0,13,13,16.9,9,1,5.891,18,Clockwise,Race
1034,846,12.0,12,12,16.9,9,1,5.891,18,Clockwise,Race
1034,847,12.0,12,12,16.9,9,1,5.891,18,Clockwise,Race
1034,848,18.0,6,30,16.9,9,2,5.891,18,Clockwise,Race
1034,849,12.0,12,12,16.9,9,1,5.891,18,Clockwise,Race
1035,1,27.5,14,41,19.1,9,2,5.891,18,Clockwise,Race
1035,8,26.0,26,26,19.1,9,1,5.891,18,Clockwise,Race
1035,20,27.5,22,33,19.1,9,2,5.891,18,Clockwise,Race
1035,154,27.5,17,38,19.1,9,2,5.891,18,Clockwise,Race
1035,807,30.0,15,44,19.1,9,3,5.891,18,Clockwise,Race
1035,817,26.0,14,35,19.1,9,3,5.891,18,Clockwise,Race
1035,822,22.5,13,32,19.1,9,2,5.891,18,Clockwise,Race
1035,825,14.5,9,20,19.1,9,2,5.891,18,Clockwise,Race
1035,826,27.0,19,35,19.1,9,2,5.891,18,Clockwise,Race
1035,830,29.0,26,32,19.1,9,2,5.891,18,Clockwise,Race
1035,832,28.0,22,34,19.1,9,2,5.891,18,Clockwise,Race
1035,839,22.0,22,22,19.1,9,1,5.891,18,Clockwise,Race
1035,840,24.5,18,31,19.1,9,2,5.891,18,Clockwise,Race
1035,841,20.0,7,33,19.1,9,2,5.891,18,Clockwise,Race
1035,842,15.0,7,23,19.1,9,2,5.891,18,Clockwise,Race
1035,844,18.0,18,18,19.1,9,1,5.891,18,Clockwise,Race
1035,846,20.5,12,29,19.1,9,2,5.891,18,Clockwise,Race
1035,847,24.0,8,39,19.1,9,3,5.891,18,Clockwise,Race
1035,848,18.0,6,30,19.1,9,2,5.891,18,Clockwise,Race
1035,849,26.0,9,46,19.1,9,3,5.891,18,Clockwise,Race
1036,1,36.5,23,50,26.2,4,2,4.657,14,Clockwise,Race
1036,8,32.0,20,44,26.2,4,2,4.657,14,Clockwise,Race
1036,20,29.0,29,29,26.2,4,1,4.657,14,Clockwise,Race
1036,154,47.0,32,62,26.2,4,2,4.657,14,Clockwise,Race
1036,815,29.0,29,29,26.2,4,1,4.657,14,Clockwise,Race
1036,817,35.0,35,35,26.2,4,1,4.657,14,Clockwise,Race
1036,822,48.0,23,64,26.2,4,3,4.657,14,Clockwise,Race
1036,825,28.0,28,28,26.2,4,1,4.657,14,Clockwise,Race
1036,826,33.0,21,45,26.2,4,2,4.657,14,Clockwise,Race
1036,830,31.0,21,41,26.2,4,2,4.657,14,Clockwise,Race
1036,832,31.5,22,41,26.2,4,2,4.657,14,Clockwise,Race
1036,839,34.0,34,34,26.2,4,1,4.657,14,Clockwise,Race
1036,840,34.5,27,42,26.2,4,2,4.657,14,Clockwise,Race
1036,841,33.0,21,45,26.2,4,2,4.657,14,Clockwise,Race
1036,842,31.5,21,42,26.2,4,2,4.657,14,Clockwise,Race
1036,844,29.0,29,29,26.2,4,1,4.657,14,Clockwise,Race
1036,846,32.5,21,44,26.2,4,2,4.657,14,Clockwise,Race
1036,847,27.0,19,35,26.2,4,2,4.657,14,Clockwise,Race
1036,848,28.0,17,39,26.2,4,2,4.657,14,Clockwise,Race
1036,849,38.5,28,49,26.2,4,2,4.657,14,Clockwise,Race
1037,1,11.0,11,11,12.5,13,1,7.004,19,Clockwise,Race
1037,8,10.0,10,10,12.5,13,1,7.004,19,Clockwise,Race
1037,20,11.0,11,11,12.5,13,1,7.004,19,Clockwise,Race
1037,154,10.0,10,10,12.5,13,1,7.004,19,Clockwise,Race
1037,815,18.0,18,18,12.5,13,1,7.004,19,Clockwise,Race
1037,817,11.0,11,11,12.5,13,1,7.004,19,Clockwise,Race
1037,822,11.0,11,11,12.5,13,1,7.004,19,Clockwise,Race
1037,825,22.5,10,35,12.5,13,2,7.004,19,Clockwise,Race
1037,826,11.0,11,11,12.5,13,1,7.004,19,Clockwise,Race
1037,830,11.0,11,11,12.5,13,1,7.004,19,Clockwise,Race
1037,839,11.0,11,11,12.5,13,1,7.004,19,Clockwise,Race
1037,840,11.0,11,11,12.5,13,1,7.004,19,Clockwise,Race
1037,842,26.0,26,26,12.5,13,1,7.004,19,Clockwise,Race
1037,844,17.0,10,24,12.5,13,2,7.004,19,Clockwise,Race
1037,846,11.0,11,11,12.5,13,1,7.004,19,Clockwise,Race
1037,848,11.0,11,11,12.5,13,1,7.004,19,Clockwise,Race
1037,849,20.0,10,30,12.5,13,2,7.004,19,Clockwise,Race
1038,1,26.0,20,28,13.7,14,3,5.793,11,Clockwise,Race
1038,8,22.0,18,26,13.7,14,2,5.793,11,Clockwise,Race
1038,154,24.0,22,26,13.7,14,2,5.793,11,Clockwise,Race
1038,815,24.0,22,26,13.7,14,2,5.793,11,Clockwise,Race
1038,817,24.0,22,26,13.7,14,2,5.793,11,Clockwise,Race
1038,822,24.0,22,26,13.7,14,2,5.793,11,Clockwise,Race
1038,825,1.0,1,1,13.7,14,1,5.793,11,Clockwise,Race
1038,826,24.0,22,26,13.7,14,2,5.793,11,Clockwise,Race
1038,830,24.0,22,26,13.7,14,2,5.793,11,Clockwise,Race
1038,832,24.0,22,26,13.7,14,2,5.793,11,Clockwise,Race
1038,839,24.0,22,26,13.7,14,2,5.793,11,Clockwise,Race
1038,840,26.0,26,26,13.7,14,1,5.793,11,Clockwise,Race
1038,841,26.0,20,30,13.7,14,3,5.793,11,Clockwise,Race
1038,842,22.5,19,26,13.7,14,2,5.793,11,Clockwise,Race
1038,844,17.0,17,17,13.7,14,1,5.793,11,Clockwise,Race
1038,846,24.0,22,26,13.7,14,2,5.793,11,Clockwise,Race
1038,847,24.0,22,26,13.7,14,2,5.793,11,Clockwise,Race
1038,848,24.0,22,26,13.7,14,2,5.793,11,Clockwise,Race
1038,849,21.0,16,26,13.7,14,2,5.793,11,Clockwise,Race
1040,1,16.0,16,16,23.4,71,1,5.848,18,Clockwise,Road
1040,8,35.0,35,35,23.4,71,1,5.848,18,Clockwise,Road
1040,20,30.0,30,30,23.4,71,1,5.848,18,Clockwise,Road
1040,154,29.5,17,42,23.4,71,2,5.848,18,Clockwise,Road
1040,815,20.0,20,20,23.4,71,1,5.848,18,Clockwise,Road
1040,817,15.0,15,15,23.4,71,1,5.848,18,Clockwise,Road
1040,822,26.0,26,26,23.4,71,1,5.848,18,Clockwise,Road
1040,825,19.0,19,19,23.4,71,1,5.848,18,Clockwise,Road
1040,826,30.0,30,30,23.4,71,1,5.848,18,Clockwise,Road
1040,830,25.0,25,25,23.4,71,1,5.848,18,Clockwise,Road
1040,839,18.0,18,18,23.4,71,1,5.848,18,Clockwise,Road
1040,841,16.0,16,16,23.4,71,1,5.848,18,Clockwise,Road
1040,842,30.0,18,42,23.4,71,2,5.848,18,Clockwise,Road
1040,844,28.0,28,28,23.4,71,1,5.848,18,Clockwise,Road
1040,846,24.0,1,47,23.4,71,2,5.848,18,Clockwise,Road
1040,847,14.0,1,50,23.4,71,3,5.848,18,Clockwise,Road
1040,848,14.0,1,27,23.4,71,2,5.848,18,Clockwise,Road
1040,849,17.0,17,17,23.4,71,1,5.848,18,Clockwise,Road
1041,1,30.5,16,45,7.4,20,2,5.148,15,Clockwise,Race
1041,8,27.0,10,44,7.4,20,2,5.148,15,Clockwise,Race
1041,20,26.0,11,41,7.4,20,2,5.148,15,Clockwise,Race
1041,154,28.0,28,28,7.4,20,1,5.148,15,Clockwise,Race
1041,807,36.5,29,44,7.4,20,2,5.148,15,Clockwise,Race
1041,815,36.5,28,45,7.4,20,2,5.148,15,Clockwise,Race
1041,817,30.0,16,44,7.4,20,2,5.148,15,Clockwise,Race
1041,822,13.0,13,13,7.4,20,1,5.148,15,Clockwise,Race
1041,825,24.0,14,34,7.4,20,2,5.148,15,Clockwise,Race
1041,826,30.5,17,44,7.4,20,2,5.148,15,Clockwise,Race
1041,830,30.5,16,45,7.4,20,2,5.148,15,Clockwise,Race
1041,832,36.0,28,44,7.4,20,2,5.148,15,Clockwise,Race
1041,841,25.5,15,36,7.4,20,2,5.148,15,Clockwise,Race
1041,842,37.0,30,44,7.4,20,2,5.148,15,Clockwise,Race
1041,844,22.5,10,35,7.4,20,2,5.148,15,Clockwise,Race
1041,846,29.0,29,29,7.4,20,1,5.148,15,Clockwise,Race
1041,847,11.0,11,11,7.4,20,1,5.148,15,Clockwise,Race
1041,848,7.0,7,7,7.4,20,1,5.148,15,Clockwise,Race
1041,849,23.5,14,33,7.4,20,2,5.148,15,Clockwise,Race
1042,1,40.0,40,40,17.9,75,1,4.653,15,Clockwise,Race
1042,8,11.0,11,11,17.9,75,1,4.653,15,Clockwise,Race
1042,20,27.0,27,27,17.9,75,1,4.653,15,Clockwise,Race
1042,154,26.0,26,26,17.9,75,1,4.653,15,Clockwise,Race
1042,815,23.0,1,45,17.9,75,2,4.653,15,Clockwise,Race
1042,817,14.0,14,14,17.9,75,1,4.653,15,Clockwise,Race
1042,822,41.0,41,41,17.9,75,1,4.653,15,Clockwise,Race
1042,825,31.0,31,31,17.9,75,1,4.653,15,Clockwise,Race
1042,826,40.0,25,55,17.9,75,2,4.653,15,Clockwise,Race
1042,830,23.0,23,23,17.9,75,1,4.653,15,Clockwise,Race
1042,832,26.0,26,26,17.9,75,1,4.653,15,Clockwise,Race
1042,839,53.0,53,53,17.9,75,1,4.653,15,Clockwise,Race
1042,840,26.0,18,34,17.9,75,2,4.653,15,Clockwise,Race
1042,841,28.0,28,28,17.9,75,1,4.653,15,Clockwise,Race
1042,842,28.0,28,28,17.9,75,1,4.653,15,Clockwise,Race
1042,844,34.0,34,34,17.9,75,1,4.653,15,Clockwise,Race
1042,846,30.5,18,43,17.9,75,2,4.653,15,Clockwise,Race
